"Timestamp"	"Age"	"Sex"	"Height"	"Weight"	"Shoe.size"	"Eye.Color"	"Smoking"	"Smoking.How.many.per.day"	"Videogames"	"TV..hours.per.week."	"Internet..hours.per.week."	"Books..how.many.per.year."	"Sport..hours.per.week."	"Pet"	"Faculty"	"Friends.on.Facebook"	"Sleep..hours.per.night."	"PetBird"	"PetCat"	"PetDog"	"PetFish"	"Petno"	"PetOther"	"PetRodent"
"3.23.2011 8:41:56"	27	"female"	165	63	39	"green"	"yes"	15	"no"	10	10	5	5	"Dog, Bird, Rodent"	"Medicine"	NA	NA	"Yes"	"No"	"Yes"	"No"	"No"	"No"	"Yes"
"3.27.2011 19:55:36"	20	"female"	159	45	38	"blue"	"no"	0	"no"	10	7	3	2	"Dog"	"Medicine"	NA	NA	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"3.27.2011 21:38:01"	20	"male"	187	78	43	"blue"	"yes"	0	"no"	14	20	8	10	"Cat, Dog"	"Medicine"	NA	NA	"No"	"Yes"	"Yes"	"No"	"No"	"No"	"No"
"4.7.2011 0:10:45"	21	"male"	184	75	44	"brown"	"no"	0	"no"	2	15	3	2	"Other"	"Medicine"	NA	NA	"No"	"No"	"No"	"No"	"No"	"Yes"	"No"
"4.7.2011 12:33:46"	21	"female"	163	55	38	"blue"	"no"	0	"no"	1	1	150	2	"Cat, Other"	"Medicine"	NA	NA	"No"	"Yes"	"No"	"No"	"No"	"Yes"	"No"
"4.14.2011 20:32:59"	27	"female"	165	64	39	"green"	"yes"	15	"no"	14	10	2	4	"Dog, Bird, Rodent"	"Medicine"	NA	NA	"Yes"	"No"	"Yes"	"No"	"No"	"No"	"Yes"
"5.13.2011 9:03:45"	20	"male"	179	81	42	"blue"	"no"	0	"yes"	5	12	2	10	"Cat"	"Medicine"	NA	NA	"No"	"Yes"	"No"	"No"	"No"	"No"	"No"
"5.15.2011 20:49:24"	20	"female"	165	55	38	"blue"	"no"	0	"no"	2	15	10	7	"Rodent"	"Medicine"	NA	NA	"No"	"No"	"No"	"No"	"No"	"No"	"Yes"
"9.11.2011 0:07:15"	21	"male"	183	90	45	"brown"	"no"	0	"yes"	18	20	7	8	"no"	"Medicine"	NA	NA	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"10.6.2011 16:22:45"	20	"female"	164	58	37	"blue"	"no"	0	"no"	1.5	40	3	7	"Cat, Dog, Bird, Rodent, Other"	"Veterinary"	128	6	"Yes"	"Yes"	"Yes"	"No"	"No"	"Yes"	"Yes"
"10.6.2011 17:34:03"	18	"female"	172.5	62	38	"blue"	"no"	0	"yes"	5	10	12	3	"Dog, Fish, Other"	"Veterinary"	710	8	"No"	"No"	"Yes"	"Yes"	"No"	"Yes"	"No"
"10.6.2011 17:45:26"	19	"female"	160	58	38	"green"	"no"	0	"no"	0.5	5	2	1	"Cat"	"Veterinary"	522	8	"No"	"Yes"	"No"	"No"	"No"	"No"	"No"
"10.6.2011 17:46:48"	19	"female"	165	56	39	"brown"	"no"	0	"no"	4	6	30	9	"Rodent"	"Veterinary"	212	7	"No"	"No"	"No"	"No"	"No"	"No"	"Yes"
"10.6.2011 18:18:54"	19	"female"	175	70	40	"brown"	"no"	0	"yes"	3	10	20	3	"Cat"	"Veterinary"	456	7	"No"	"Yes"	"No"	"No"	"No"	"No"	"No"
"10.6.2011 18:41:23"	19	"male"	179	68	43	"brown"	"no"	0	"no"	4	14	1	3	"Dog, Fish, Rodent, Other"	"Veterinary"	332	7	"No"	"No"	"Yes"	"Yes"	"No"	"Yes"	"Yes"
"10.6.2011 19:21:36"	19	"female"	169	64	40	"green"	"no"	0	"yes"	10	15	3	4	"Dog"	"Veterinary"	175	8	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"10.6.2011 19:28:15"	19	"female"	173.5	70	41	"brown"	"no"	0	"no"	0	5	100	3	"no"	"Veterinary"	315	7	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"10.6.2011 19:33:54"	19	"female"	166	59	40	"brown"	"yes"	15	"yes"	3	21	6	3	"Dog"	"Veterinary"	460	8	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"10.6.2011 20:06:55"	19	"female"	164	58	39	"brown"	"no"	0	"no"	3	14	3	3	"Dog"	"Veterinary"	464	8	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"10.6.2011 20:27:25"	19	"female"	173	64	40	"blue"	"no"	0	"no"	1	10	5	4.5	"Dog"	"Veterinary"	62	10	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"10.6.2011 20:40:14"	18	"female"	161	51	37	"brown"	"no"	0	"no"	1	5	15	5	"Cat, Dog"	"Veterinary"	65	8	"No"	"Yes"	"Yes"	"No"	"No"	"No"	"No"
"10.6.2011 22:06:29"	19	"female"	168	68	40	"blue"	"no"	0	"no"	0	3	15	3	"Cat, Dog, Bird, Other"	"Veterinary"	0	5	"Yes"	"Yes"	"Yes"	"No"	"No"	"Yes"	"No"
"10.6.2011 22:19:05"	18	"female"	164	50	36	"brown"	"yes"	8	"no"	3	10	6	1	"Cat, Dog, Fish"	"Veterinary"	731	10	"No"	"Yes"	"Yes"	"Yes"	"No"	"No"	"No"
"10.7.2011 13:06:56"	18	"female"	170	75	42	"brown"	"no"	0	"yes"	10	28	70	8	"Dog, Rodent"	"Veterinary"	35	7	"No"	"No"	"Yes"	"No"	"No"	"No"	"Yes"
"10.7.2011 13:09:13"	19	"female"	163	60	39	"brown"	"no"	0	"yes"	3	20	30	7	"Cat, Dog, Fish"	"Veterinary"	137	7	"No"	"Yes"	"Yes"	"Yes"	"No"	"No"	"No"
"10.7.2011 13:34:51"	18	"female"	171	65	39	"green"	"no"	0	"no"	3.5	3	15	5	"Rodent"	"Veterinary"	200	7	"No"	"No"	"No"	"No"	"No"	"No"	"Yes"
"10.7.2011 20:24:08"	20	"female"	158	70	38	"green"	"no"	0	"no"	6	20	50	6	"Dog"	"Veterinary"	441	6	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"10.7.2011 20:59:55"	19	"female"	163	62	39	"blue"	"no"	0	"yes"	3	21	20	2	"Rodent"	"Veterinary"	164	7	"No"	"No"	"No"	"No"	"No"	"No"	"Yes"
"10.7.2011 22:31:45"	18	"male"	182	78	44	"other"	"yes"	3	"no"	2	15	10	3	"Other"	"Veterinary"	0	11	"No"	"No"	"No"	"No"	"No"	"Yes"	"No"
"10.8.2011 8:23:16"	18	"male"	189	99	46	"black"	"yes"	15	"yes"	5	20	2	2	"no"	"Veterinary"	420	7	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"10.8.2011 8:59:39"	19	"male"	190	78	43	"blue"	"no"	0	"no"	6	9	20	3	"Dog, Rodent"	"Veterinary"	40	7	"No"	"No"	"Yes"	"No"	"No"	"No"	"Yes"
"10.8.2011 21:19:52"	18	"female"	165	59	39	"brown"	"no"	0	"no"	2	5	15	4	"Cat"	"Veterinary"	615	7	"No"	"Yes"	"No"	"No"	"No"	"No"	"No"
"10.9.2011 9:54:20"	18	"male"	188	76	45	"brown"	"no"	0	"no"	2	4	4	6	"Other"	"Veterinary"	320	8	"No"	"No"	"No"	"No"	"No"	"Yes"	"No"
"10.9.2011 11:35:07"	20	"female"	161	52	38	"blue"	"no"	0	"no"	3	10	3	4	"Cat"	"Veterinary"	348	8	"No"	"Yes"	"No"	"No"	"No"	"No"	"No"
"10.9.2011 12:51:18"	20	"female"	169	75	42	"green"	"no"	0	"yes"	2	15	50	15	"Dog, Rodent"	"Veterinary"	215	8	"No"	"No"	"Yes"	"No"	"No"	"No"	"Yes"
"10.9.2011 13:58:32"	19	"female"	162	55	38	"other"	"yes"	1	"yes"	5	35	30	1	"Cat"	"Veterinary"	91	7	"No"	"Yes"	"No"	"No"	"No"	"No"	"No"
"10.9.2011 15:40:02"	19	"female"	168	61	39	"blue"	"no"	0	"no"	10	5	2	2	"Cat, Fish"	"Veterinary"	0	7	"No"	"Yes"	"No"	"Yes"	"No"	"No"	"No"
"10.9.2011 19:50:03"	19	"female"	165	57	39	"brown"	"no"	0	"no"	1	2	1	3	"Dog, Fish, Rodent"	"Veterinary"	297	6	"No"	"No"	"Yes"	"Yes"	"No"	"No"	"Yes"
"10.9.2011 21:22:22"	19	"male"	193	70	45	"brown"	"no"	0	"yes"	1	20	4	15	"Dog, Bird"	"Veterinary"	402	7	"Yes"	"No"	"Yes"	"No"	"No"	"No"	"No"
"10.9.2011 21:30:06"	19	"male"	193	70	45	"brown"	"no"	0	"yes"	1	20	4	15	"Dog, Bird"	"Veterinary"	402	7	"Yes"	"No"	"Yes"	"No"	"No"	"No"	"No"
"10.9.2011 23:08:38"	20	"female"	158	66	38	"blue"	"no"	0	"no"	3	10	5	7	"Cat, Dog, Other"	"Veterinary"	400	8	"No"	"Yes"	"Yes"	"No"	"No"	"Yes"	"No"
"10.13.2011 7:26:05"	20	"female"	175	71	38.5	"brown"	"no"	0	"no"	7	8.5	3.5	3	"Dog"	"Veterinary"	257	7	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"10.13.2011 21:08:04"	19	"female"	165	61	37	"green"	"no"	0	"yes"	2	30	20	2	"no"	"Veterinary"	682	7	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"10.13.2011 23:08:00"	19	"male"	185	67	43	"brown"	"no"	0	"no"	11	8	5	4	"Dog, Bird"	"Veterinary"	154	8	"Yes"	"No"	"Yes"	"No"	"No"	"No"	"No"
"10.14.2011 22:17:40"	20	"female"	169	62	38	"green"	"no"	0	"no"	25	8	15	4	"Cat"	"Veterinary"	80	7	"No"	"Yes"	"No"	"No"	"No"	"No"	"No"
"10.17.2011 16:18:26"	18	"female"	168	56	39	"other"	"no"	0	"no"	0	30	3	10	"Other"	"Veterinary"	382	8	"No"	"No"	"No"	"No"	"No"	"Yes"	"No"
"10.18.2011 18:17:05"	21	"female"	152	50	36	"blue"	"no"	0	"no"	4	10	25	10	"Cat"	"Veterinary"	101	5	"No"	"Yes"	"No"	"No"	"No"	"No"	"No"
"10.19.2011 19:10:14"	19	"female"	166	51	37	"blue"	"no"	0	"no"	1	5	10	2	"Dog, Fish"	"Veterinary"	170	7	"No"	"No"	"Yes"	"Yes"	"No"	"No"	"No"
"10.19.2011 19:14:39"	19	"female"	168.5	62	39	"brown"	"no"	0	"no"	3	10	4	5	"Cat, Other"	"Veterinary"	325	7	"No"	"Yes"	"No"	"No"	"No"	"Yes"	"No"
"10.19.2011 20:50:52"	20	"female"	160	47	38	"green"	"yes"	10	"no"	4	20	5	4	"Dog"	"Veterinary"	400	8	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"10.20.2011 17:03:11"	19	"female"	174.5	64	39	"green"	"no"	0	"no"	1	24	3	2	"Cat, Dog, Other"	"Veterinary"	711	7	"No"	"Yes"	"Yes"	"No"	"No"	"Yes"	"No"
"10.20.2011 18:00:11"	18	"female"	160	55	38	"blue"	"no"	0	"no"	10	6	5	1	"Cat, Dog, Rodent"	"Veterinary"	228	7	"No"	"Yes"	"Yes"	"No"	"No"	"No"	"Yes"
"10.20.2011 18:34:59"	19	"female"	165	55	37	"brown"	"no"	0	"no"	5	7	5	5	"Cat, Dog, Other"	"Veterinary"	206	7	"No"	"Yes"	"Yes"	"No"	"No"	"Yes"	"No"
"10.20.2011 19:05:27"	18	"male"	178	79	43	"blue"	"no"	0	"yes"	0	60	0	2	"Dog, Other"	"Veterinary"	249	8	"No"	"No"	"Yes"	"No"	"No"	"Yes"	"No"
"10.20.2011 19:07:08"	18	"male"	178	60	43	"brown"	"no"	0	"no"	0	20	5	30	"Other"	"Veterinary"	333	5	"No"	"No"	"No"	"No"	"No"	"Yes"	"No"
"10.20.2011 20:22:50"	19	"male"	179	75	42	"blue"	"no"	0	"no"	0.5	1.5	5	8	"Bird"	"Veterinary"	150	8	"Yes"	"No"	"No"	"No"	"No"	"No"	"No"
"10.22.2011 8:35:39"	20	"male"	180	102	42	"black"	"yes"	22	"yes"	12	24	5	9	"Rodent"	"Veterinary"	456	6	"No"	"No"	"No"	"No"	"No"	"No"	"Yes"
"10.22.2011 14:48:11"	19	"female"	167	52	38	"other"	"no"	0	"no"	6	3	20	2	"Cat, Dog, Rodent"	"Veterinary"	0	7	"No"	"Yes"	"Yes"	"No"	"No"	"No"	"Yes"
"10.27.2011 18:59:20"	19	"female"	154	47	36	"other"	"no"	0	"no"	2	2	3	1	"Other"	"Veterinary"	956	8	"No"	"No"	"No"	"No"	"No"	"Yes"	"No"
"10.30.2011 10:23:48"	20	"female"	162	72	35	"green"	"yes"	11	"yes"	2	30	5	0	"no"	"Veterinary"	486	6	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"11.1.2011 14:26:48"	18	"female"	176	55	38	"brown"	"no"	0	"no"	4	10	2	3	"Cat"	"Veterinary"	550	7	"No"	"Yes"	"No"	"No"	"No"	"No"	"No"
"11.1.2011 18:17:28"	19	"female"	178	60	40	"green"	"no"	0	"no"	1	3	5	3	"Dog"	"Veterinary"	625	7	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"11.1.2011 20:11:11"	19	"female"	175	72	41	"brown"	"no"	0	"yes"	1	20	10	5	"Dog, Other"	"Veterinary"	271	8	"No"	"No"	"Yes"	"No"	"No"	"Yes"	"No"
"11.21.2011 17:17:20"	19	"male"	170	58	41	"brown"	"no"	0	"yes"	5	25	3	2	"Dog, Other"	"Veterinary"	300	8	"No"	"No"	"Yes"	"No"	"No"	"Yes"	"No"
"2.23.2012 20:02:08"	22	"male"	178	78	41	"green"	"no"	0	"yes"	5	10	5	5	"Cat, Dog"	"Dental Medicine"	0	8	"No"	"Yes"	"Yes"	"No"	"No"	"No"	"No"
"2.23.2012 20:25:13"	21	"female"	167	70	39	"green"	"yes"	3	"no"	1	7	20	15	"Fish, Rodent, Other"	"Dental Medicine"	340	8	"No"	"No"	"No"	"Yes"	"No"	"Yes"	"Yes"
"2.23.2012 20:51:04"	22	"female"	166	62	39	"brown"	"no"	0	"no"	8	4	10	4	"no"	"Dental Medicine"	0	8	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"2.23.2012 21:57:42"	20	"male"	170	70	43	"black"	"no"	0	"yes"	5	10	10	3	"Other"	"Dental Medicine"	0	6	"No"	"No"	"No"	"No"	"No"	"Yes"	"No"
"2.23.2012 23:32:15"	21	"female"	165	52	38	"brown"	"yes"	8	"yes"	24	16	30	1	"no"	"Dental Medicine"	0	10	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"2.24.2012 9:16:55"	21	"female"	160	50	38	"green"	"no"	0	"no"	0	10	3	2	"Ne, Cat"	"Dental Medicine"	270	8	"No"	"Yes"	"No"	"No"	"Yes"	"No"	"No"
"2.25.2012 18:08:58"	20	"female"	170	56	40	"brown"	"no"	0	"no"	5	10	5	5	"Cat, Dog"	"Medicine"	500	6	"No"	"Yes"	"Yes"	"No"	"No"	"No"	"No"
"2.25.2012 18:48:04"	20	"female"	180	75	41	"brown"	"no"	0	"no"	4	15	10	3	"Dog"	"Medicine"	700	8	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"2.25.2012 19:10:08"	19	"female"	165	53	37	"green"	"no"	0	"no"	5	20	15	8	"Cat"	"Medicine"	580	9	"No"	"Yes"	"No"	"No"	"No"	"No"	"No"
"2.25.2012 19:10:16"	19	"female"	165	53	37	"green"	"no"	0	"no"	5	20	15	8	"Cat"	"Medicine"	580	9	"No"	"Yes"	"No"	"No"	"No"	"No"	"No"
"2.25.2012 20:20:02"	20	"male"	193	73	45	"green"	"no"	0	"yes"	0.5	4	4	0	"Cat"	"Dental Medicine"	36	6	"No"	"Yes"	"No"	"No"	"No"	"No"	"No"
"2.25.2012 20:21:39"	20	"female"	168	63	39	"blue"	"no"	0	"no"	45	4	7	4	"no"	"Medicine"	436	7	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"2.25.2012 20:36:07"	21	"female"	163	67	39	"other"	"no"	0	"yes"	3	10	2	2	"Cat, Dog"	"Medicine"	180	7	"No"	"Yes"	"Yes"	"No"	"No"	"No"	"No"
"2.25.2012 23:27:58"	20	"male"	186	76	44	"blue"	"no"	0	"yes"	0	30	5	1.5	"Dog, Other"	"Medicine"	700	6.5	"No"	"No"	"Yes"	"No"	"No"	"Yes"	"No"
"2.26.2012 10:20:43"	20	"male"	183	74	43	"brown"	"no"	0	"yes"	10	10	3	5	"no"	"Medicine"	300	8	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"2.26.2012 11:17:23"	20	"male"	180	77	42	"blue"	"no"	0	"no"	3	7	4	5	"Cat, Dog, Fish"	"Medicine"	250	6	"No"	"Yes"	"Yes"	"Yes"	"No"	"No"	"No"
"2.26.2012 11:59:56"	21	"female"	167	59	38	"green"	"no"	0	"no"	2	11	15	4	"no"	"Medicine"	450	7	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"2.26.2012 12:04:29"	20	"male"	189	80	44	"blue"	"no"	0	"yes"	6	10	4	12	"no"	"Medicine"	700	8	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"2.26.2012 12:29:15"	21	"male"	184	81	44	"brown"	"no"	0	"no"	2	25	20	12	"no"	"Medicine"	350	7	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"2.26.2012 12:35:45"	20	"male"	195	100	46	"blue"	"no"	0	"yes"	6	30	4	8	"no"	"Medicine"	0	7	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"2.26.2012 12:48:11"	21	"female"	169	69	40	"brown"	"no"	0	"no"	8	14	70	7	"Dog, Fish"	"Medicine"	250	7	"No"	"No"	"Yes"	"Yes"	"No"	"No"	"No"
"2.26.2012 12:49:33"	21	"male"	190	96	45	"brown"	"no"	0	"no"	9	6	20	4	"Cat, Other"	"Medicine"	0	8	"No"	"Yes"	"No"	"No"	"No"	"Yes"	"No"
"2.26.2012 13:29:30"	20	"female"	173	57	39	"green"	"no"	0	"no"	5	3	15	4	"Dog"	"Medicine"	215	6	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"2.26.2012 13:44:06"	20	"male"	171	85	42	"brown"	"no"	0	"yes"	4	4	10	2	"no"	"Medicine"	457	7	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"2.26.2012 13:46:23"	20	"female"	165	55	37	"blue"	"no"	0	"no"	1	14	20	2	"no"	"Medicine"	200	7.5	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"2.26.2012 14:04:39"	20	"male"	185	79	43	"brown"	"no"	0	"yes"	6	15	30	8	"Cat"	"Medicine"	242	6	"No"	"Yes"	"No"	"No"	"No"	"No"	"No"
"2.26.2012 14:05:03"	20	"female"	163	54	39	"green"	"no"	0	"no"	8	15	10	3	"Cat, Dog, Bird, Other"	"Medicine"	278	8	"Yes"	"Yes"	"Yes"	"No"	"No"	"Yes"	"No"
"2.26.2012 14:17:39"	20	"male"	196	78	45	"brown"	"no"	0	"yes"	10	20	5	5	"Cat, Dog, Other"	"Medicine"	160	8	"No"	"Yes"	"Yes"	"No"	"No"	"Yes"	"No"
"2.26.2012 14:36:00"	20	"female"	175	58	41	"blue"	"no"	0	"no"	5	7	12	4	"Dog"	"Medicine"	427	7	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"2.26.2012 16:27:20"	20	"female"	174	66	40	"blue"	"no"	0	"no"	20	40	5	5	"Cat, Dog"	"Medicine"	0	8	"No"	"Yes"	"Yes"	"No"	"No"	"No"	"No"
"2.26.2012 17:15:48"	20	"male"	182	77	44	"brown"	"no"	0	"yes"	8	14	9	6	"Cat"	"Medicine"	210	6	"No"	"Yes"	"No"	"No"	"No"	"No"	"No"
"2.26.2012 17:16:32"	20	"female"	173	56	40	"green"	"no"	0	"yes"	10	15	70	5	"no"	"Medicine"	200	7	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"2.26.2012 17:21:24"	20	"male"	187	67	42	"green"	"no"	0	"yes"	3	15	5	1	"Cat"	"Medicine"	0	7	"No"	"Yes"	"No"	"No"	"No"	"No"	"No"
"2.26.2012 17:35:06"	19	"male"	180	74	44.5	"blue"	"no"	0	"no"	8	8	5	5	"Dog"	"Medicine"	560	8	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"2.26.2012 17:36:22"	20	"male"	185	74	43	"brown"	"no"	0	"yes"	2	20	6	6	"Cat"	"Medicine"	230	9	"No"	"Yes"	"No"	"No"	"No"	"No"	"No"
"2.26.2012 18:12:40"	22	"female"	167	63	39	"brown"	"no"	0	"no"	4	12	3	5	"Cat, Dog"	"Dental Medicine"	240	7	"No"	"Yes"	"Yes"	"No"	"No"	"No"	"No"
"2.26.2012 18:26:14"	20	"female"	168	48	37	"brown"	"no"	0	"no"	10	10	40	7	"Fish"	"Medicine"	265	7	"No"	"No"	"No"	"Yes"	"No"	"No"	"No"
"2.26.2012 18:45:19"	20	"female"	178	60	40	"blue"	"no"	0	"no"	4	14	25	7	"Dog"	"Medicine"	150	8	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"2.26.2012 19:27:08"	20	"female"	176	75	42	"brown"	"no"	0	"no"	8	24	2	14	"Other"	"Medicine"	756	5	"No"	"No"	"No"	"No"	"No"	"Yes"	"No"
"2.26.2012 20:15:43"	21	"female"	169	61	41	"brown"	"no"	0	"no"	0	30	15	15	"Dog"	"Medicine"	400	7	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"2.26.2012 20:51:18"	21	"male"	178	76	44	"green"	"no"	0	"no"	1	15	5	5	"Dog"	"Medicine"	852	8	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"2.26.2012 20:51:32"	21	"male"	178	76	44	"green"	"no"	0	"no"	1	15	5	5	"Dog"	"Medicine"	852	8	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"2.26.2012 21:08:07"	21	"female"	170	60	40	"other"	"no"	0	"no"	0	10	5	0	"Dog"	"Medicine"	0	5	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"2.26.2012 21:24:16"	20	"female"	175	60	39	"blue"	"no"	0	"no"	4	10	8	7	"Cat, Fish"	"Medicine"	383	6	"No"	"Yes"	"No"	"Yes"	"No"	"No"	"No"
"2.26.2012 21:30:54"	20	"female"	168	53	38	"blue"	"no"	0	"no"	10	30	50	2	"no"	"Medicine"	350	8	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"2.26.2012 21:44:01"	20	"male"	191	85	45	"brown"	"no"	0	"yes"	10	30	10	15	"Dog"	"Medicine"	650	8	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"2.26.2012 21:44:15"	20	"male"	191	85	45	"brown"	"no"	0	"yes"	10	30	10	15	"Dog"	"Medicine"	650	8	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"2.26.2012 21:45:53"	20	"male"	182	72	44	"blue"	"yes"	7	"yes"	1	30	7	3	"no"	"Medicine"	0	5	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"2.26.2012 22:28:49"	20	"male"	182	75	44	"green"	"no"	0	"no"	2	7	3	5	"no"	"Medicine"	490	7	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"2.26.2012 22:44:48"	20	"female"	178	58	36	"black"	"yes"	3	"no"	20	38	25	1	"Fish, Bird, Other"	"Medicine"	16	5	"Yes"	"No"	"No"	"Yes"	"No"	"Yes"	"No"
"2.26.2012 23:01:21"	20	"female"	172	70	39	"green"	"no"	0	"no"	7	7	10	10	"Rodent"	"Dental Medicine"	313	8	"No"	"No"	"No"	"No"	"No"	"No"	"Yes"
"2.26.2012 23:48:19"	20	"male"	177	64	43	"brown"	"no"	0	"yes"	1	24	1	3	"Dog"	"Medicine"	114	7.5	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"2.27.2012 3:50:04"	20	"male"	181	74	43	"blue"	"yes"	15	"yes"	15	15	4	8	"no"	"Medicine"	400	6	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"2.27.2012 8:24:40"	20	"male"	177	70	42	"brown"	"no"	0	"no"	1	20	5	4	"no"	"Medicine"	500	8	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"2.27.2012 8:25:33"	20	"male"	181	78	42	"green"	"no"	0	"no"	1	3	15	3	"Dog"	"Medicine"	500	12	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"2.27.2012 8:26:31"	20	"female"	170	63	39	"brown"	"no"	0	"yes"	8	5	30	3	"no"	"Medicine"	300	8	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"2.27.2012 9:18:49"	20	"female"	168	65	39	"brown"	"no"	0	"no"	0	4	20	3	"Dog"	"Medicine"	400	8	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"2.27.2012 9:52:16"	20	"female"	163	57	37	"green"	"no"	0	"yes"	4	20	50	5	"Cat"	"Medicine"	228	7	"No"	"Yes"	"No"	"No"	"No"	"No"	"No"
"2.27.2012 9:53:34"	21	"female"	163	51	37	"brown"	"no"	0	"no"	4	5	10	4	"Dog"	"Medicine"	464	7	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"2.27.2012 9:53:57"	20	"female"	164	54	39	"blue"	"no"	0	"no"	0	2	10	10	"Cat, Dog, Rodent"	"Medicine"	300	7	"No"	"Yes"	"Yes"	"No"	"No"	"No"	"Yes"
"2.27.2012 10:26:52"	20	"female"	171	66	40	"other"	"yes"	4	"no"	6	28	9	5	"Dog"	"Medicine"	246	7	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"2.27.2012 10:52:50"	19	"male"	184	79	43	"brown"	"yes"	12	"yes"	5	15	30	10	"Cat"	"Medicine"	5000	6	"No"	"Yes"	"No"	"No"	"No"	"No"	"No"
"2.27.2012 10:56:59"	20	"male"	180	90.4	44	"green"	"no"	0	"yes"	4	14	11	5	"Cat, Other"	"Medicine"	430	7	"No"	"Yes"	"No"	"No"	"No"	"Yes"	"No"
"2.27.2012 11:54:00"	20	"female"	169	62	39	"green"	"no"	0	"no"	6	25	8	2	"no"	"Dental Medicine"	339	7	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"2.27.2012 12:06:05"	20	"male"	179	76	43	"brown"	"no"	0	"yes"	7	14	5	14	"no"	"Medicine"	300	7	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"2.27.2012 14:32:35"	20	"female"	160	57	38	"other"	"no"	0	"no"	10	15	3	7	"Cat, Dog"	"Medicine"	426	8	"No"	"Yes"	"Yes"	"No"	"No"	"No"	"No"
"2.27.2012 15:01:21"	20	"female"	168	68	38	"brown"	"no"	0	"yes"	6	10	5	2	"Dog"	"Medicine"	565	8	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"
"2.27.2012 15:14:14"	21	"female"	171	68	40	"brown"	"no"	0	"no"	10	18	12	4	"Rodent"	"Medicine"	161	8	"No"	"No"	"No"	"No"	"No"	"No"	"Yes"
"2.27.2012 16:43:11"	20	"female"	168	50	38	"brown"	"no"	0	"no"	6	4	10	7	"Cat"	"Medicine"	218	8	"No"	"Yes"	"No"	"No"	"No"	"No"	"No"
"2.27.2012 18:35:37"	21	"male"	190	83	45	"brown"	"no"	0	"yes"	2	16	10	10	"no"	"Medicine"	100	8	"No"	"No"	"No"	"No"	"Yes"	"No"	"No"
"2.27.2012 18:40:16"	20	"female"	170	70	41	"blue"	"no"	0	"no"	3	10	10	4	"Cat, Dog"	"Medicine"	220	8	"No"	"Yes"	"Yes"	"No"	"No"	"No"	"No"
"2.27.2012 18:40:17"	20	"male"	185	65	41	"blue"	"no"	0	"yes"	2	20	10	5	"Cat"	"Dental Medicine"	0	9	"No"	"Yes"	"No"	"No"	"No"	"No"	"No"
